registro;;;uo;;numero_empenho;;data_nap;numero_nap;valor_item_empenho;
11;39997;1500000;0;10168,88;;;;;;
10;39998;1;1061;1;12223;6102023;8122023;37865;9832,50;1263146678
11;39998;1500000;0;9832,5;;;;;;
10;39999;1;1061;1;12223;6102023;8122023;37866;134,40;1263146678
11;39999;1500000;0;134,4;;;;;;
10;40000;1;1061;1;13663;14112023;8122023;37867;985,00;1263146678
11;40000;1500000;0;985;;;;;;
10;40001;1;1061;1;13663;14112023;8122023;37868;1447,00;1263146678
11;40001;1500000;0;1447;;;;;;
10;40002;1;1061;1;13663;14112023;8122023;37869;985,00;1263146678
11;40002;1500000;0;985;;;;;;
10;40003;1;1061;1;12223;6102023;8122023;37870;168,00;1263146678
11;40003;1500000;0;168;;;;;;
10;40004;1;1061;1;13663;14112023;8122023;37871;2126,00;1263146678
11;40004;1500000;0;2126;;;;;;
10;40005;1;1061;1;13663;14112023;8122023;37872;134,40;1263146678
11;40005;1500000;0;134,4;;;;;;
10;40006;1;1151;1;10430;1092023;8122023;37873;465438,16;18606121649
11;40006;1500000;0;465438,16;;;;;;
10;40007;1;1131;1;8504;6072023;8122023;37874;1656,00;1463827652
11;40007;1500000;1002;1656;;;;;;
10;40008;1;1251;1;7218;16062023;8122023;37876;57995,13;6955551620
11;40008;1500000;0;57995,13;;;;;;
10;40011;1;1251;1;11202;20092023;8122023;37878;118821,28;6955551620
11;40011;1500000;0;118821,28;;;;;;
10;40010;1;1251;1;7218;16062023;8122023;37878;56432,33;6955551620
11;40010;1500000;0;56432,33;;;;;;
10;40012;1;1071;1;14925;8122023;8122023;37879;5749,05;31196098620
11;40012;1500000;0;5749,05;;;;;;
10;40024;1;1123;1;10033;22082023;8122023;37880;21832,46;29703905668
11;40024;1500000;1001;21832,46;;;;;;
10;40573;1;1181;1;15070;14122023;14122023;38603;12069,60;2582914606
11;40573;2500000;0;12069,6;;;;;;
10;41454;1;1131;1;10987;19092023;14122023;38601;302034,40;1463827652
11;41454;1600000;0;302034,4;;;;;;
10;41453;1;1131;1;7031;14062023;14122023;38601;107660,60;1463827652
11;41453;1600000;0;107660,6;;;;;;
10;40589;1;1131;1;11459;22092023;14122023;38602;54000,00;1463827652
11;40589;1600000;0;54000;;;;;;
10;40574;1;1211;1;1531;11012023;14122023;38604;6761,34;501953604
11;40574;1500000;0;6761,34;;;;;;
10;40575;1;1211;1;1532;11012023;14122023;38604;12556,76;501953604
11;40575;1500000;0;12556,76;;;;;;
10;40576;1;1071;1;11845;27092023;14122023;38606;32303,09;31196098620
11;40576;1751000;0;32303,09;;;;;;
10;41456;1;1131;1;3879;22032023;14122023;38608;9724,00;1463827652
11;41456;1600000;0;9724;;;;;;
10;41457;1;1131;1;7033;14062023;14122023;38608;14576,00;1463827652
11;41457;1600000;0;14576;;;;;;
10;41455;1;1131;1;10983;19092023;14122023;38610;66690,00;1463827652
11;41455;1600000;0;66690;;;;;;
10;40580;1;1131;1;10987;19092023;14122023;38612;28350,00;1463827652
11;40580;1600000;0;28350;;;;;;
10;40581;1;1131;1;10983;19092023;14122023;38614;1350,00;1463827652
11;40581;1600000;0;1350;;;;;;
10;40582;1;1131;1;8643;14072023;14122023;38616;34072,20;1463827652
11;40582;1600000;3110;34072,2;;;;;;
10;40583;1;1131;1;7033;14062023;14122023;38618;8484,00;1463827652
11;40583;1600000;0;8484;;;;;;
10;40584;1;1131;1;10911;18092023;14122023;38618;8526,00;1463827652
11;40584;1600000;0;8526;;;;;;
10;40585;1;1131;1;12213;6102023;14122023;38620;963,88;1463827652
11;40585;1500000;1002;963,88;;;;;;
10;40586;1;1131;1;12213;6102023;14122023;38621;49762,50;1463827652
11;40586;1500000;1002;49762,5;;;;;;
10;40587;1;1131;1;12211;6102023;14122023;38622;111536,43;1463827652
11;40587;1600000;0;111536,43;;;;;;
10;40588;1;1131;1;8216;30062023;14122023;38623;58784,16;1463827652
11;40588;1600000;0;58784,16;;;;;;
10;40590;1;1131;1;14048;23112023;14122023;38624;88730,28;1463827652
11;40590;1605000;0;88730,28;;;;;;
10;40591;1;1131;1;14847;6122023;14122023;38624;8242,38;1463827652
11;40591;1605000;0;8242,38;;;;;;
10;40593;1;1131;1;8217;30062023;14122023;38625;20036,21;1463827652
11;40593;2621000;0;20036,21;;;;;;
10;40768;1;1131;1;6601;31052023;14122023;38626;23995,68;1463827652
11;40768;2621000;0;23995,68;;;;;;
10;40769;1;1131;1;8088;28062023;14122023;38626;30793,10;1463827652
11;40769;2621000;0;30793,1;;;;;;
10;40595;1;1131;1;12213;6102023;14122023;38627;2314,15;1463827652
11;40595;1500000;1002;2314,15;;;;;;
10;40597;1;1211;1;1531;11012023;14122023;38629;10182,15;501953604
11;40597;1500000;0;10182,15;;;;;;
10;40598;1;1211;1;1532;11012023;14122023;38629;18909,70;501953604
11;40598;1500000;0;18909,7;;;;;;
10;40599;1;1061;1;14702;30112023;14122023;38630;324,00;1263146678
11;40599;1500000;0;324;;;;;;
10;40600;1;1061;1;14703;30112023;14122023;38630;2120,00;1263146678
11;40600;1500000;0;2120;;;;;;
10;40601;1;1131;1;5413;28042023;14122023;38631;8569,95;1463827652
11;40601;1600000;0;8569,95;;;;;;
10;40680;1;1131;1;12211;6102023;14122023;38632;2157707,46;1463827652
11;40680;1600000;0;2157707,46;;;;;;
10;40603;1;1131;1;15024;13122023;14122023;38633;47467,06;1463827652
11;40603;1621000;0;47467,06;;;;;;
10;40605;1;1131;1;4058;22032023;14122023;38634;5718,52;1463827652
11;40605;1600000;0;5718,52;;;;;;
10;40607;1;1131;1;13737;16112023;14122023;38639;215,04;1463827652
11;40607;1500000;1002;215,04;;;;;;
10;40610;1;1131;1;12681;20102023;14122023;38644;2202,62;1463827652
11;40610;1500000;1002;2202,62;;;;;;
10;40611;1;1131;1;13101;26102023;14122023;38644;1872,21;1463827652
11;40611;1500000;1002;1872,21;;;;;;
10;40612;1;1071;1;11845;27092023;14122023;38645;18463,00;31196098620
11;40612;1751000;0;18463;;;;;;
10;40614;1;1131;1;12234;6102023;14122023;38648;150042,62;1463827652
11;40614;1500000;1002;150042,62;;;;;;
10;40821;1;1131;1;12235;6102023;14122023;38649;29444,74;1463827652
11;40821;1600000;0;29444,74;;;;;;
10;40616;1;1111;1;15074;14122023;14122023;38652;1075,72;27870316687
11;40616;1500000;0;1075,72;;;;;;
10;40624;1;1131;1;9557;9082023;14122023;38654;19052,88;1463827652
11;40624;1500000;1002;19052,88;;;;;;
10;40627;1;1071;1;11845;27092023;14122023;38657;19936,47;31196098620
11;40627;1751000;0;19936,47;;;;;;
10;40629;1;1131;1;14249;24112023;14122023;38659;206,26;1463827652
11;40629;1500000;1002;206,26;;;;;;
10;40630;1;1071;1;11845;27092023;14122023;38660;214470,76;31196098620
11;40630;1751000;0;214470,76;;;;;;
10;40632;1;1131;1;11377;22092023;14122023;38662;42345,00;1463827652
11;40632;1600000;0;42345;;;;;;
10;40930;1;1201;1;12179;4102023;14122023;38663;7307,10;70966290682
11;40930;2500000;0;7307,1;;;;;;
10;40639;1;1131;1;9143;28072023;14122023;38667;29071,04;1463827652
11;40639;1500000;1002;29071,04;;;;;;
10;40642;1;1131;1;13249;31102023;14122023;38669;114115,21;1463827652
11;40642;1500000;1002;114115,21;;;;;;
10;40648;1;1131;1;12473;18102023;14122023;38674;625,50;1463827652
11;40648;1600000;0;625,5;;;;;;
10;40650;1;1131;1;12475;18102023;14122023;38677;10772,50;1463827652
11;40650;1600000;0;10772,5;;;;;;
10;40652;1;1131;1;9616;11082023;14122023;38680;48,00;1463827652
11;40652;1600000;0;48;;;;;;
10;40653;1;1131;1;10955;18092023;14122023;38680;16,00;1463827652
11;40653;1600000;0;16;;;;;;
10;40655;1;1131;1;10953;18092023;14122023;38681;32,00;1463827652
11;40655;1600000;0;32;;;;;;
10;40654;1;1131;1;161;2012023;14122023;38681;16,00;1463827652
11;40654;1600000;0;16;;;;;;
10;40656;1;1251;1;5810;12052023;14122023;38682;205682,78;6955551620
11;40656;1754000;0;205682,78;;;;;;
10;41588;1;1061;1;13752;16112023;14122023;38700;400413,12;1263146678
11;41588;1500000;0;400413,12;;;;;;
10;41587;1;1061;1;13745;16112023;14122023;38701;1599451,68;1263146678
11;41587;2500000;0;1599451,68;;;;;;
10;40667;1;1123;1;15091;14122023;15122023;38702;20000,00;29703905668
11;40667;1500000;1001;20000;;;;;;
10;40668;1;1123;1;15092;14122023;15122023;38703;20000,00;29703905668
11;40668;1500000;1001;20000;;;;;;
10;40669;1;1123;1;15093;14122023;15122023;38704;20000,00;29703905668
11;40669;1500000;1001;20000;;;;;;
10;40670;1;1123;1;15094;14122023;15122023;38705;20000,00;29703905668
11;40670;1500000;1001;20000;;;;;;
10;40960;1;1131;1;10831;15092023;5122023;37081;62916,67;1463827652
11;40960;1500000;1002;62916,67;;;;;;
10;39667;1;1131;1;14787;4122023;5122023;37078;31571,27;1463827652
11;39667;2500000;1002;31571,27;;;;;;
10;39342;1;1041;1;10616;12092023;5122023;37079;58616,98;7080739640
11;39342;1500000;0;58616,98;;;;;;
10;40961;1;1131;1;11268;21092023;5122023;37081;4261,04;1463827652
11;40961;1500000;1002;4261,04;;;;;;
10;40958;1;1131;1;9012;24072023;5122023;37081;3650,54;1463827652
11;40958;1500000;1002;3650,54;;;;;;
10;40959;1;1131;1;10505;5092023;5122023;37081;10000,00;1463827652
11;40959;1500000;1002;10000;;;;;;
10;39347;1;1031;1;14805;5122023;5122023;37082;3804,93;31196098620
11;39347;2500000;0;3804,93;;;;;;
10;39348;1;1181;1;9550;9082023;5122023;37085;50000,00;2582914606
11;39348;1500000;0;50000;;;;;;
10;39349;1;1131;1;13461;9112023;5122023;37086;14400,00;1463827652
11;39349;1500000;1002;14400;;;;;;
10;39352;1;1251;1;13438;8112023;5122023;37087;150000,00;6955551620
11;39352;1754000;0;150000;;;;;;
10;39354;1;1131;1;14803;5122023;5122023;37089;2484,65;1463827652
11;39354;1605000;0;2484,65;;;;;;
10;39355;1;1181;1;5634;8052023;5122023;37092;527650,79;2582914606
11;39355;1500000;0;527650,79;;;;;;
10;39356;1;1131;1;13180;30102023;5122023;37093;71441,00;1463827652
11;39356;1600000;0;71441;;;;;;
10;39361;1;1131;1;13327;6112023;5122023;37095;3072,10;1463827652
11;39361;1605000;0;3072,1;;;;;;
10;39360;1;1131;1;11239;21092023;5122023;37095;685,76;1463827652
11;39360;1605000;0;685,76;;;;;;
10;39359;1;1131;1;13326;6112023;5122023;37095;5779,56;1463827652
11;39359;1605000;0;5779,56;;;;;;
10;39358;1;1131;1;11237;21092023;5122023;37095;81,80;1463827652
11;39358;1605000;0;81,8;;;;;;
10;39362;1;1131;1;14810;5122023;5122023;37095;39167,04;1463827652
11;39362;1605000;0;39167,04;;;;;;
10;39363;1;1181;1;5455;2052023;5122023;37096;146569,82;2582914606
11;39363;1500000;0;146569,82;;;;;;
10;39365;1;1131;1;13231;31102023;5122023;37097;2970,00;1463827652
11;39365;1600000;0;2970;;;;;;
10;39367;1;1041;1;14811;5122023;5122023;37100;44,91;7080739640
11;39367;1500000;0;44,91;;;;;;
10;39368;1;1181;1;6158;22052023;5122023;37101;146569,85;2582914606
11;39368;1500000;0;146569,85;;;;;;
10;39373;1;1131;1;13319;6112023;5122023;37102;58261,89;1463827652
11;39373;1605000;0;58261,89;;;;;;
10;39371;1;1131;1;14809;5122023;5122023;37102;7021,29;1463827652
11;39371;1605000;0;7021,29;;;;;;
10;39372;1;1131;1;11228;21092023;5122023;37102;4892,60;1463827652
11;39372;1605000;0;4892,6;;;;;;
10;39369;1;1131;1;11224;21092023;5122023;37102;1812,08;1463827652
11;39369;1605000;0;1812,08;;;;;;
10;39370;1;1131;1;13318;6112023;5122023;37102;9553,04;1463827652
11;39370;1605000;0;9553,04;;;;;;
10;39374;1;1041;1;14812;5122023;5122023;37103;248,33;7080739640
11;39374;1500000;0;248,33;;;;;;
10;39375;1;1211;1;1531;11012023;5122023;37105;20202,42;501953604
11;39375;1500000;0;20202,42;;;;;;
10;39376;1;1211;1;1532;11012023;5122023;37105;37518,78;501953604
11;39376;1500000;0;37518,78;;;;;;
10;39377;1;1181;1;5840;12052023;5122023;37107;126569,82;2582914606
11;39377;1500000;0;126569,82;;;;;;
10;39379;1;1104;1;11720;26092023;5122023;37109;5889,55;4966623685
11;39379;2500000;0;5889,55;;;;;;
10;39382;1;1131;1;13321;6112023;5122023;37113;993,86;1463827652
11;39382;1605000;0;993,86;;;;;;
10;39383;1;1131;1;11229;21092023;5122023;37113;214,48;1463827652
11;39383;1605000;0;214,48;;;;;;
10;39384;1;1131;1;13323;6112023;5122023;37113;8009,67;1463827652
11;39384;1605000;0;8009,67;;;;;;
10;39385;1;1131;1;14808;5122023;5122023;37113;4543,14;1463827652
11;39385;1605000;0;4543,14;;;;;;
10;40783;1;1171;1;12847;24102023;5122023;37114;52085,40;7763215607
11;40783;1500000;0;52085,4;;;;;;
10;39387;1;1181;1;5841;12052023;5122023;37116;58627,93;2582914606
11;39387;1500000;0;58627,93;;;;;;
10;39403;1;1081;1;3214;8032023;5122023;37117;362,46;67340504672
11;39403;1500000;0;362,46;;;;;;
10;39748;1;1171;1;11918;28092023;5122023;37118;208457,86;7763215607
11;39748;1500000;0;208457,86;;;;;;
10;39394;1;1131;1;13325;6112023;5122023;37119;95702,54;1463827652
11;39394;1605000;0;95702,54;;;;;;
10;39395;1;1131;1;14806;5122023;5122023;37119;66701,21;1463827652
11;39395;1605000;0;66701,21;;;;;;
10;39393;1;1131;1;11233;21092023;5122023;37119;389,64;1463827652
11;39393;1605000;0;389,64;;;;;;
10;39392;1;1131;1;14804;5122023;5122023;37119;25309,19;1463827652
11;39392;1605000;0;25309,19;;;;;;
10;39390;1;1131;1;11232;21092023;5122023;37119;348,64;1463827652
11;39390;1605000;0;348,64;;;;;;
10;39391;1;1131;1;13324;6112023;5122023;37119;4500,00;1463827652
11;39391;1605000;0;4500;;;;;;
10;39397;1;1251;1;11196;20092023;5122023;37121;18805,57;6955551620
11;39397;1500000;0;18805,57;;;;;;
10;39396;1;1251;1;7195;16062023;5122023;37121;2779,33;6955551620
11;39396;1500000;0;2779,33;;;;;;
10;39398;1;1131;1;13188;30102023;5122023;37122;99971,10;1463827652
11;39398;1600000;0;99971,1;;;;;;
10;39746;1;1171;1;11916;28092023;5122023;37123;671,94;7763215607
11;39746;1500000;0;671,94;;;;;;
10;39428;1;1111;1;12827;23102023;5122023;37124;603758,63;27870316687
11;39428;2500000;0;603758,63;;;;;;
10;39402;1;1041;1;14813;5122023;5122023;37127;25,27;7080739640
11;39402;1500000;0;25,27;;;;;;
10;39407;1;1131;1;13230;31102023;5122023;37133;6944,80;1463827652
11;39407;1600000;0;6944,8;;;;;;
10;39408;1;1181;1;5842;12052023;5122023;37134;78400,00;2582914606
11;39408;1500000;0;78400;;;;;;
10;39409;1;1081;1;8026;26062023;5122023;37136;409,26;67340504672
11;39409;1500000;0;409,26;;;;;;
10;39410;1;1181;1;5848;12052023;5122023;37137;117255,86;2582914606
11;39410;1500000;0;117255,86;;;;;;
10;39411;1;1251;1;7814;23062023;5122023;37138;2500,00;6955551620
11;39411;1500000;0;2500;;;;;;
10;39412;1;1041;1;14814;5122023;5122023;37139;4130,00;7080739640
11;39412;1501000;0;4130;;;;;;
10;39413;1;1101;1;10966;18092023;5122023;37140;57794,10;4966623685
11;39413;1500000;0;57794,1;;;;;;
10;39414;1;1181;1;5918;16052023;5122023;37141;195426,45;2582914606
11;39414;1500000;0;195426,45;;;;;;
10;39415;1;1171;1;13462;9112023;5122023;37142;82210,23;7763215607
11;39415;2500000;0;82210,23;;;;;;
10;39743;1;1171;1;14654;29112023;5122023;37144;2267,12;7763215607
11;39743;2500000;0;2267,12;;;;;;
10;40017;1;1131;1;11903;28092023;8122023;37882;14274,00;1463827652
11;40017;1600000;0;14274;;;;;;
10;40023;1;1123;1;10031;22082023;8122023;37880;130000,00;29703905668
11;40023;1500000;1001;130000;;;;;;
10;40022;1;1123;1;10029;22082023;8122023;37880;25132,61;29703905668
11;40022;1500000;1001;25132,61;;;;;;
10;40675;1;1151;1;10585;11092023;15122023;37881;85368,99;18606121649
11;40675;1500000;0;85368,99;;;;;;
10;40019;1;1131;1;13570;10112023;8122023;37887;19550,00;1463827652
11;40019;1600000;0;19550;;;;;;
10;40026;1;1123;1;8719;18072023;8122023;37889;65178,06;29703905668
11;40026;2500000;1001;65178,06;;;;;;
10;40021;1;1131;1;11462;22092023;8122023;37890;4250,82;1463827652
11;40021;1600000;0;4250,82;;;;;;
10;40025;1;1061;1;13727;16112023;8122023;37891;2268,42;1263146678
11;40025;1500000;0;2268,42;;;;;;
10;40027;1;1061;1;8467;5072023;8122023;37894;296,47;1263146678
11;40027;2500000;0;296,47;;;;;;
10;40028;1;1061;1;12405;16102023;8122023;37896;266805,00;1263146678
11;40028;1500000;0;266805;;;;;;
10;40029;1;1123;1;5180;20042023;8122023;37897;3374,50;29703905668
11;40029;1500000;1001;3374,5;;;;;;
10;40030;1;1061;1;14712;1122023;8122023;37899;4666,66;1263146678
11;40030;1500000;0;4666,66;;;;;;
10;40031;1;1061;1;2569;14022023;8122023;37900;1323,52;1263146678
11;40031;1500000;0;1323,52;;;;;;
10;40034;1;1061;1;12405;16102023;8122023;37904;12360,00;1263146678
11;40034;1500000;0;12360;;;;;;
10;40035;1;1061;1;13736;16112023;8122023;37911;13600,00;1263146678
11;40035;2500000;0;13600;;;;;;
10;40036;1;1061;1;12405;16102023;8122023;37912;132484,50;1263146678
11;40036;1500000;0;132484,5;;;;;;
10;40037;1;1061;1;13736;16112023;8122023;37914;2736,00;1263146678
11;40037;2500000;0;2736;;;;;;
10;40320;1;1061;1;12405;16102023;8122023;37915;5000,00;1263146678
11;40320;1500000;0;5000;;;;;;
10;40040;1;1061;1;12405;16102023;8122023;37918;102375,00;1263146678
11;40040;1500000;0;102375;;;;;;
10;40042;1;1061;1;12161;4102023;8122023;37920;13600,00;1263146678
11;40042;1500000;0;13600;;;;;;
10;40043;1;1041;1;14931;8122023;8122023;37921;5749,05;31196098620
11;40043;1500000;0;5749,05;;;;;;
10;40592;1;1131;1;11016;19092023;13122023;37922;106291,52;1463827652
11;40592;1600000;0;106291,52;;;;;;
10;40046;1;1123;1;14939;8122023;11122023;37924;28074,62;29703905668
11;40046;1500000;1001;28074,62;;;;;;
10;40048;1;1041;1;14941;8122023;11122023;37926;27,40;7080739640
11;40048;1500000;0;27,4;;;;;;
10;40049;1;1111;1;14942;8122023;11122023;37927;3959,21;31196098620
11;40049;1500000;0;3959,21;;;;;;
10;40051;1;1131;1;11164;20092023;11122023;37928;42000,00;1463827652
11;40051;1500000;1002;42000;;;;;;
10;40050;1;1131;1;11163;20092023;11122023;37928;42000,00;1463827652
11;40050;1500000;1002;42000;;;;;;
10;40165;1;1181;1;10646;13092023;11122023;37931;6187,49;2582914606
11;40165;1500000;0;6187,49;;;;;;
10;40056;1;1131;1;11150;20092023;11122023;37935;32366,61;1463827652
11;40056;1600000;0;32366,61;;;;;;
10;40057;1;1131;1;11982;29092023;11122023;37937;84510,00;1463827652
11;40057;2621000;0;84510;;;;;;
10;40058;1;1131;1;11312;21092023;11122023;37939;3194,10;1463827652
11;40058;1600000;0;3194,1;;;;;;
10;40059;1;1131;1;13174;30102023;11122023;37940;36738,00;1463827652
11;40059;1600000;0;36738;;;;;;
10;40060;1;1071;1;6050;18052023;11122023;37943;44695,64;31196098620
11;40060;1500000;0;44695,64;;;;;;
10;40190;1;1211;1;11627;25092023;11122023;37944;127676,55;501953604
11;40190;1500000;0;127676,55;;;;;;
10;40062;1;1131;1;13227;31102023;11122023;37945;4926,80;1463827652
11;40062;1600000;0;4926,8;;;;;;
10;40063;1;1131;1;2522;14022023;11122023;37948;13849,56;1463827652
11;40063;2600000;0;13849,56;;;;;;
10;40066;1;1071;1;11861;27092023;11122023;37954;760,00;31196098620
11;40066;1500000;0;760;;;;;;
10;40191;1;1211;1;11632;25092023;11122023;37955;247842,70;501953604
11;40191;1708000;0;247842,7;;;;;;
10;40068;1;1081;1;12136;3102023;11122023;37956;1443,84;67340504672
11;40068;1500000;0;1443,84;;;;;;
10;40070;1;1071;1;12755;20102023;11122023;37957;129901,08;31196098620
11;40070;1500000;0;129901,08;;;;;;
10;40069;1;1071;1;9300;4082023;11122023;37957;188,53;31196098620
11;40069;1500000;0;188,53;;;;;;
10;40072;1;1131;1;9557;9082023;11122023;37959;324,00;1463827652
11;40072;1500000;1002;324;;;;;;
10;40073;1;1071;1;10550;6092023;11122023;37964;27332,04;31196098620
11;40073;1751000;0;27332,04;;;;;;
10;41116;1;1212;1;14862;6122023;19122023;37965;5330,92;501953604
11;41116;1500000;0;5330,92;;;;;;
10;40082;1;1171;1;7990;26062023;11122023;37967;5970,01;7763215607
11;40082;1500000;0;5970,01;;;;;;
10;40080;1;1071;1;4727;3042023;11122023;37969;8579,00;31196098620
11;40080;1500000;0;8579;;;;;;
10;40079;1;1071;1;4725;3042023;11122023;37969;3900,00;31196098620
11;40079;1500000;0;3900;;;;;;
10;40081;1;1171;1;11914;28092023;11122023;37970;2329,15;7763215607
11;40081;1500000;0;2329,15;;;;;;
10;41117;1;1212;1;14863;6122023;19122023;37972;11946,85;501953604
11;41117;1500000;0;11946,85;;;;;;
10;40087;1;1131;1;13186;30102023;11122023;37973;443,18;1463827652
11;40087;1600000;0;443,18;;;;;;
10;40089;1;1123;1;4686;3042023;11122023;37974;4302,66;29703905668
11;40089;1500000;1001;4302,66;;;;;;
10;40088;1;1123;1;4687;3042023;11122023;37974;6453,99;29703905668
11;40088;1500000;1001;6453,99;;;;;;
10;40091;1;1041;1;14948;11122023;11122023;37977;48552,18;7080739640
11;40091;1501000;0;48552,18;;;;;;
10;40094;1;1041;1;14952;11122023;11122023;37980;45082,36;7080739640
11;40094;1501000;0;45082,36;;;;;;
10;40095;1;1151;1;9589;10082023;11122023;37982;3318540,82;18606121649
11;40095;1751000;0;3318540,82;;;;;;
10;40096;1;1151;1;11054;19092023;11122023;37982;106552,09;18606121649
11;40096;1751000;0;106552,09;;;;;;
10;40098;1;1041;1;10613;12092023;11122023;37985;595,00;7080739640
11;40098;1500000;0;595;;;;;;
10;40100;1;1131;1;11383;22092023;11122023;37986;2691,69;1463827652
11;40100;1600000;0;2691,69;;;;;;
10;40101;1;1131;1;11307;21092023;11122023;37988;1755,45;1463827652
11;40101;1600000;0;1755,45;;;;;;
10;40102;1;1131;1;11386;22092023;11122023;37989;8293,93;1463827652
11;40102;1600000;0;8293,93;;;;;;
10;40104;1;1131;1;11387;22092023;11122023;37991;1500,00;1463827652
11;40104;1600000;0;1500;;;;;;
10;40105;1;1131;1;3547;17032023;11122023;37992;4403,40;1463827652
11;40105;2621000;0;4403,4;;;;;;
10;40106;1;1131;1;13229;31102023;11122023;37993;4060,95;1463827652
11;40106;1600000;0;4060,95;;;;;;
10;40189;1;1151;1;14965;11122023;11122023;38117;319211,48;18606121649
11;40189;1754000;0;319211,48;;;;;;
10;40186;1;1211;1;10580;11092023;11122023;38113;2355,11;501953604
11;40186;2500000;0;2355,11;;;;;;
10;40187;1;1211;1;10581;11092023;11122023;38113;21196,02;501953604
11;40187;2500000;0;21196,02;;;;;;
10;40188;1;1241;1;14079;23112023;11122023;38116;10500,00;66012309600
11;40188;1500000;0;10500;;;;;;
10;40192;1;1061;1;12405;16102023;11122023;38121;589393,20;1263146678
11;40192;1500000;0;589393,2;;;;;;
10;40564;1;1131;1;5291;25042023;12122023;38122;88396,65;1463827652
11;40564;2600000;0;88396,65;;;;;;
10;40194;1;1131;1;12918;24102023;12122023;38123;17680,00;1463827652
